listing_id,Property_Title,Price_Raw,Location_Info,Sector,Room_Number,Area_m2,Link,Scraped_At,Page
apartament-3-camere-1-minut-metrou-favorit-renovat-IDFSz8,Apartament 3 Camere 1 minut Metrou Favorit Renovat,147 499 €,"Cismigiu, Sectorul 1, Bucuresti",1,3,70.0,https://www.storia.ro/ro/oferta/apartament-3-camere-1-minut-metrou-favorit-renovat-IDFSz8,2025-12-27T16:43:20,18
vanzare-2-camere-metalurgiei-oferta-IDFRVA,Vanzare 2 Camere Metalurgiei Oferta,82 800 €,"Aparatorii Patriei, Sectorul 4, Bucuresti",4,2,59.0,https://www.storia.ro/ro/oferta/vanzare-2-camere-metalurgiei-oferta-IDFRVA,2025-12-27T16:43:20,18
pallady-confort-urban-apartament-3camere-spaios-i-modern-IDFSBy,"Pallady Confort urban! Apartament 3camere, spațios și modern",139 000 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,3,89.07,https://www.storia.ro/ro/oferta/pallady-confort-urban-apartament-3camere-spaios-i-modern-IDFSBy,2025-12-27T16:43:20,18
pallady-parcul-teilor-2-camere-64-84m-smart-premium-IDFSBp,"Pallady-Parcul Teilor-2 Camere, 64,84m², Smart, Premium!",113 740 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,64.84,https://www.storia.ro/ro/oferta/pallady-parcul-teilor-2-camere-64-84m-smart-premium-IDFSBp,2025-12-27T16:43:20,18
metrou-berceni-ansamblu-rezidential-3-min-pasarela-IDFUyA,Metrou Berceni-ansamblu rezidential-3 min pasarela,96 195 €,,,2,58.0,https://www.storia.ro/ro/oferta/metrou-berceni-ansamblu-rezidential-3-min-pasarela-IDFUyA,2025-12-27T16:43:23,18
doar-3-350-euro-avans-garsoniera-grand-arena-sector-4-IDFUyy,Doar 3.350 Euro avans - Garsoniera - Grand Arena - Sector 4,55 000 €,Doar 3.350 Euro avans - Garsoniera - Grand Arena - Sector 4,4,3,32.3,https://www.storia.ro/ro/oferta/doar-3-350-euro-avans-garsoniera-grand-arena-sector-4-IDFUyy,2025-12-27T16:43:27,18
pallady-2-camere-decomandat-bucatarie-inchisa-61-2-mp-IDFS1S,"Pallady-2 Camere, decomandat, bucatarie inchisa, 61.2 mp.",73 140 €,"Titan, Sectorul 3, Bucuresti",3,2,60.95,https://www.storia.ro/ro/oferta/pallady-2-camere-decomandat-bucatarie-inchisa-61-2-mp-IDFS1S,2025-12-27T16:43:27,18
auchan-titan-apartament-3-camere-70-16-mp-etaj-5-din-11-IDFRht,"Auchan Titan, apartament 3 camere, 70.16 mp, etaj 5 din 11.",112 000 €,"Titan, Sectorul 3, Bucuresti",3,3,70.16,https://www.storia.ro/ro/oferta/auchan-titan-apartament-3-camere-70-16-mp-etaj-5-din-11-IDFRht,2025-12-27T16:43:27,18
2-camere-timpuri-noi-investitie-8-min-metrou-IDFUyt,2 camere Timpuri noi investitie 8 min metrou,151 100 €,"Vitan, Sectorul 3, Bucuresti",3,2,44.46,https://www.storia.ro/ro/oferta/2-camere-timpuri-noi-investitie-8-min-metrou-IDFUyt,2025-12-27T16:43:27,18
grand-arena-apartament-decomandat-mutare-rapida-IDFUyu,Grand Arena-apartament decomandat-mutare rapida,121 600 €,"IMGB, Sectorul 4, Bucuresti",4,3,71.0,https://www.storia.ro/ro/oferta/grand-arena-apartament-decomandat-mutare-rapida-IDFUyu,2025-12-27T16:43:27,18
apartament-2-camere-curte-timpuri-noi-mutare-imediata-IDFUyq,Apartament 2 camere curte Timpuri noi mutare imediata,185 500 €,"Cismigiu, Sectorul 1, Bucuresti",1,2,87.5,https://www.storia.ro/ro/oferta/apartament-2-camere-curte-timpuri-noi-mutare-imediata-IDFUyq,2025-12-27T16:43:27,18
titan-liviu-rebreanu-3-camere-2-bai-64-65-mp-etaj-8-din-11-IDFRi0,"Titan-Liviu Rebreanu 3 camere, 2 bai, 64.65 mp etaj 8 din 11",99 300 €,"Titan, Sectorul 3, Bucuresti",3,3,64.65,https://www.storia.ro/ro/oferta/titan-liviu-rebreanu-3-camere-2-bai-64-65-mp-etaj-8-din-11-IDFRi0,2025-12-27T16:43:27,18
2-camere-nou-timpuri-noi-finalizat-investitie-IDFUyn,2 camere nou Timpuri Noi finalizat investitie,128 900 €,"Vitan, Sectorul 3, Bucuresti",3,2,61.0,https://www.storia.ro/ro/oferta/2-camere-nou-timpuri-noi-finalizat-investitie-IDFUyn,2025-12-27T16:43:27,18
apartament-3-camere-timpuri-noi-8-minute-metrou-mutare-imediata-IDFUym,Apartament 3 camere Timpuri noi 8 minute Metrou mutare imediata,217 000 €,"Vitan, Sectorul 3, Bucuresti",3,3,78.0,https://www.storia.ro/ro/oferta/apartament-3-camere-timpuri-noi-8-minute-metrou-mutare-imediata-IDFUym,2025-12-27T16:43:27,18
apartament-3-camere-timpuri-noi-parter-cu-curte-10-min-metrou-IDFUyk,Apartament 3 camere Timpuri noi Parter cu curte 10 min metrou,231 100 €,"Vitan, Sectorul 3, Bucuresti",3,3,75.0,https://www.storia.ro/ro/oferta/apartament-3-camere-timpuri-noi-parter-cu-curte-10-min-metrou-IDFUyk,2025-12-27T16:43:27,18
apartament-2-camere-mobilat-balcon-inchis-parcare-boxa-IDFKzr,"Apartament 2 camere, mobilat, balcon inchis, parcare, boxa",74 990 €,"Strada Huedin, Berceni, Sectorul 4, Bucuresti",4,2,38.0,https://www.storia.ro/ro/oferta/apartament-2-camere-mobilat-balcon-inchis-parcare-boxa-IDFKzr,2025-12-27T16:43:27,18
garsoniera-decomandata-43-35mp-berceni-grand-arena-IDFQIr,Garsoniera Decomandata 43.35mp Berceni-Grand Arena,70 000 €,"IMGB, Sectorul 4, Bucuresti",4,3,43.35,https://www.storia.ro/ro/oferta/garsoniera-decomandata-43-35mp-berceni-grand-arena-IDFQIr,2025-12-27T16:43:30,18
garsoniera-decomandata-de-52-25mp-berceni-aparatorii-patriei-IDFPtX,Garsoniera Decomandata De 52.25mp Berceni-Aparatorii Patriei,95 413 €,"IMGB, Sectorul 4, Bucuresti",4,2,52.25,https://www.storia.ro/ro/oferta/garsoniera-decomandata-de-52-25mp-berceni-aparatorii-patriei-IDFPtX,2025-12-27T16:43:33,18
vanzare-ap-2-camere-decomandat-parter-58-mp-mobilat-utilat-premium-pia-IDFSR6,Vanzare ap 2 camere decomandat parter 58 mp mobilat utilat premium Pia,180 000 €,"Berceni, Sectorul 4, Bucuresti",4,2,58.0,https://www.storia.ro/ro/oferta/vanzare-ap-2-camere-decomandat-parter-58-mp-mobilat-utilat-premium-pia-IDFSR6,2025-12-27T16:43:33,18
vanzare-ap-2-camere-etaj-3-decomandat-53-mp-liber-berceni-grand-arena-IDFScr,Vanzare ap 2 camere etaj 3 decomandat 53 mp liber Berceni Grand Arena,92 800 €,"IMGB, Sectorul 4, Bucuresti",4,2,53.0,https://www.storia.ro/ro/oferta/vanzare-ap-2-camere-etaj-3-decomandat-53-mp-liber-berceni-grand-arena-IDFScr,2025-12-27T16:43:33,18
vanzare-ap-2-camere-etaj-1-decomandat-64-mp-liber-bloc-locuit-2024-bra-IDFS7m,Vanzare ap 2 camere etaj 1 decomandat 64 mp liber bloc locuit 2024 Bra,128 500 €,"IMGB, Sectorul 4, Bucuresti",4,2,64.0,https://www.storia.ro/ro/oferta/vanzare-ap-2-camere-etaj-1-decomandat-64-mp-liber-bloc-locuit-2024-bra-IDFS7m,2025-12-27T16:43:34,18
grand-arena-garsoniera-decomandata-acte-gata-IDFUy4,Grand Arena-garsoniera decomandata-acte gata,74 720 €,"IMGB, Sectorul 4, Bucuresti",4,2,43.0,https://www.storia.ro/ro/oferta/grand-arena-garsoniera-decomandata-acte-gata-IDFUy4,2025-12-27T16:43:36,18
vanzare-apartament-2-camere-la-10-minute-de-metrou-IDFUy1,Vanzare apartament 2 camere la 10 minute de metrou,63 000 €,"Berceni, Sectorul 4, Bucuresti",4,2,34.0,https://www.storia.ro/ro/oferta/vanzare-apartament-2-camere-la-10-minute-de-metrou-IDFUy1,2025-12-27T16:43:36,18
apartament-4-camere-metrou-brancoveanu-curte-proprie-IDFRH6,Apartament 4 camere metrou Brancoveanu Curte Proprie,247 950 €,"Berceni, Sectorul 4, Bucuresti",4,4,107.0,https://www.storia.ro/ro/oferta/apartament-4-camere-metrou-brancoveanu-curte-proprie-IDFRH6,2025-12-27T16:43:36,18
apartament-3-camere-la-5-minute-de-metrou-aparatorii-patriei-IDFSdG,Apartament 3 camere la 5 minute de metrou Aparatorii Patriei,155 000 €,"Berceni, Sectorul 4, Bucuresti",4,3,73.0,https://www.storia.ro/ro/oferta/apartament-3-camere-la-5-minute-de-metrou-aparatorii-patriei-IDFSdG,2025-12-27T16:43:37,18
vanzare-2-camere-cu-finisaje-lux-comision-0-IDFPcD,Vanzare 2 camere cu Finisaje Lux Comision 0%,82 500 €,"IMGB, Sectorul 4, Bucuresti",4,2,55.0,https://www.storia.ro/ro/oferta/vanzare-2-camere-cu-finisaje-lux-comision-0-IDFPcD,2025-12-27T16:43:37,18
vanzare-mobila-bonus-apartament-2-camere-IDFUxV,Vanzare mobila - bonus apartament 2 camere,96 000 €,"Strada Dealul Bradului, IMGB, Sectorul 4, Bucuresti",4,2,49.8,https://www.storia.ro/ro/oferta/vanzare-mobila-bonus-apartament-2-camere-IDFUxV,2025-12-27T16:43:37,18
apartament-3-camere-bloc-nou-zona-brancoveanu-la-4-minute-stb-IDFUxU,Apartament 3 camere bloc nou zona Brancoveanu la 4 minute Stb,136 080 €,"Berceni, Sectorul 4, Bucuresti",4,3,80.0,https://www.storia.ro/ro/oferta/apartament-3-camere-bloc-nou-zona-brancoveanu-la-4-minute-stb-IDFUxU,2025-12-27T16:43:37,18
avans-doar-4175-euro-2-camere-parc-tudor-arghezi-postalionului-IDFUxT,Avans doar 4175 euro - 2 camere - Parc Tudor Arghezi - Postalionului,83 500 €,"Strada Postalionului, IMGB, Sectorul 4, Bucuresti",4,2,54.55,https://www.storia.ro/ro/oferta/avans-doar-4175-euro-2-camere-parc-tudor-arghezi-postalionului-IDFUxT,2025-12-27T16:43:37,18
cartierul-solar-2-camere-decomandat-pretul-este-fara-tva-IDFRRD,Cartierul Solar 2 camere Decomandat pretul este fara tva!,82 500 €,"IMGB, Sectorul 4, Bucuresti",4,2,58.0,https://www.storia.ro/ro/oferta/cartierul-solar-2-camere-decomandat-pretul-este-fara-tva-IDFRRD,2025-12-27T16:43:37,18
ocazie-garsoniera-bloc-nou-langa-metrou-IDFUxQ,Ocazie Garsoniera bloc nou langa metrou,64 000 €,"IMGB, Sectorul 4, Bucuresti",4,3,40.0,https://www.storia.ro/ro/oferta/ocazie-garsoniera-bloc-nou-langa-metrou-IDFUxQ,2025-12-27T16:43:40,18
apartament-cu-2-camere-decomandat-popesti-leordeni-metrou-berceni-IDFDyM,"Apartament cu 2 camere, decomandat, Popesti-Leordeni, Metrou Berceni",106 200 €,,,2,58.9,https://www.storia.ro/ro/oferta/apartament-cu-2-camere-decomandat-popesti-leordeni-metrou-berceni-IDFDyM,2025-12-27T16:43:51,19
duplex-5-camere-i-armeneasca-i-cladire-interbelica-consolidata-i-de-va-IDE8Bm,Duplex 5 camere I Armeneasca I Cladire interbelica consolidata I De va,285 000 €,"Strada General Dimitrie Salmen, Mosilor, Sectorul 2, Bucuresti",2,5,107.4,https://www.storia.ro/ro/oferta/duplex-5-camere-i-armeneasca-i-cladire-interbelica-consolidata-i-de-va-IDE8Bm,2025-12-27T16:43:51,19
apartament-3-camere-grigorescu-nou-decomandat-finalizare-2026-IDFS1p,Apartament 3 camere Grigorescu Nou Decomandat finalizare 2026,200 000 €,"Salajan, Sectorul 3, Bucuresti",3,3,103.0,https://www.storia.ro/ro/oferta/apartament-3-camere-grigorescu-nou-decomandat-finalizare-2026-IDFS1p,2025-12-27T16:43:51,19
piata-sudului-metrou-sun-plaza-vanzare-2-camere-mobilat-IDFRzw,Piata Sudului metrou Sun Plaza vanzare 2 camere mobilat,91 000 €,"Berceni, Sectorul 4, Bucuresti",4,2,35.0,https://www.storia.ro/ro/oferta/piata-sudului-metrou-sun-plaza-vanzare-2-camere-mobilat-IDFRzw,2025-12-27T16:43:51,19
oltenitei-metrou-piata-sudului-sun-plaza-vanzare-2-camere-IDFT4B,Oltenitei metrou Piata Sudului Sun Plaza vanzare 2 camere,120 000 €,"Berceni, Sectorul 4, Bucuresti",4,2,55.0,https://www.storia.ro/ro/oferta/oltenitei-metrou-piata-sudului-sun-plaza-vanzare-2-camere-IDFT4B,2025-12-27T16:43:51,19
top-house-residence-metalurgiei-park-faza-2-IDBTte,Top House Residence Metalurgiei Park Faza 2,de la 1430 €/m²,"Aparatorii Patriei, Sectorul 4, Bucuresti",4,2,87.44,https://www.storia.ro/ro/oferta/top-house-residence-metalurgiei-park-faza-2-IDBTte,2025-12-27T16:43:51,19
venus-arena-residence-IDDrun,Venus Arena Residence,de la 2140 €/m²,"Aparatorii Patriei, Sectorul 4, Bucuresti",4,3,169.6,https://www.storia.ro/ro/oferta/venus-arena-residence-IDDrun,2025-12-27T16:43:51,19
galaxy-park-residence-metalurgiei-park-faza-2-IDBIns,Galaxy Park Residence – Metalurgiei Park Faza 2,de la 1327 €/m²,"IMGB, Sectorul 4, Bucuresti",4,2,111.75,https://www.storia.ro/ro/oferta/galaxy-park-residence-metalurgiei-park-faza-2-IDBIns,2025-12-27T16:43:52,19
crown-building-IDEtVr,Crown Building,de la 1341 €/m²,"Rahova, Sectorul 5, Bucuresti",5,3,194.81,https://www.storia.ro/ro/oferta/crown-building-IDEtVr,2025-12-27T16:43:52,19
apartament-3-camere-spital-pantelimon-sector-2-IDFUxH,"Apartament 3 Camere Spital Pantelimon, Sector 2",119 999 €,"Apartament 3 Camere Spital Pantelimon, Sector 2",2,3,72.0,https://www.storia.ro/ro/oferta/apartament-3-camere-spital-pantelimon-sector-2-IDFUxH,2025-12-27T16:43:52,19
apartament-cu-2-camere-one-high-district-finalizare-in-mai-2026-IDFUx8,"Apartament cu 2 camere One High District, finalizare in mai 2026",218 000 €,"Soseaua Fabrica de Glucoza, Pipera, Sectorul 2, Bucuresti",2,2,58.0,https://www.storia.ro/ro/oferta/apartament-cu-2-camere-one-high-district-finalizare-in-mai-2026-IDFUx8,2025-12-27T16:43:52,19
apartament-2-camere-aviaiei-mobilat-i-utilat-IDFUvR,Apartament 2 camere | Aviației | Mobilat și utilat,195 000 €,"Aviatiei, Sectorul 1, Bucuresti",1,2,47.86,https://www.storia.ro/ro/oferta/apartament-2-camere-aviaiei-mobilat-i-utilat-IDFUvR,2025-12-27T16:43:52,19
4-camere-126mp-finisaje-lux-brancoveanu-cavar-residence-IDFUvF,4 camere 126mp Finisaje LUX Brancoveanu - Cavar Residence,259 000 €,"IMGB, Sectorul 4, Bucuresti",4,4,116.0,https://www.storia.ro/ro/oferta/4-camere-126mp-finisaje-lux-brancoveanu-cavar-residence-IDFUvF,2025-12-27T16:43:52,19
apartament-cu-3-camere-cu-centrala-proprie-langa-metrou-iancului-IDFUvu,Apartament cu 3 camere cu centrala proprie langa metrou Iancului,135 000 €,"Strada Lt. Visarion Sachelarie, Pantelimon, Sectorul 2, Bucuresti",2,3,60.8,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-cu-centrala-proprie-langa-metrou-iancului-IDFUvu,2025-12-27T16:43:52,19
apartament-2-camere-nou-lux-rond-omw-pipera-comision-0-IDFfZO,APARTAMENT 2 CAMERE | NOU | LUX | ROND OMW | PIPERA | COMISION 0%,210 000 €,"Centrul Civic, Sectorul 3, Bucuresti",3,2,79.0,https://www.storia.ro/ro/oferta/apartament-2-camere-nou-lux-rond-omw-pipera-comision-0-IDFfZO,2025-12-27T16:43:52,19
sebastian-apartament-3-camere-mobilat-utilat-bl-reabilitat-termic-IDFUvk,Sebastian Apartament 3 Camere Mobilat Utilat Bl Reabilitat Termic,163 500 €,"13 Septembrie, Sectorul 5, Bucuresti",5,3,65.05,https://www.storia.ro/ro/oferta/sebastian-apartament-3-camere-mobilat-utilat-bl-reabilitat-termic-IDFUvk,2025-12-27T16:43:52,19
piata-unirii-apartament-2-camere-renovat-integral-investitie-IDFUvj,Piata Unirii Apartament 2 camere Renovat Integral Investitie,143 000 €,"Centrul Civic, Sectorul 4, Bucuresti",4,2,42.0,https://www.storia.ro/ro/oferta/piata-unirii-apartament-2-camere-renovat-integral-investitie-IDFUvj,2025-12-27T16:43:52,19
dorobanti-apartament-4-camere-3-bai-mobilat-utilat-premium-bl-2012-IDFUvi,"Dorobanti Apartament 4 Camere, 3 Bai, Mobilat Utilat Premium Bl 2012",400 000 €,"Floreasca, Sectorul 1, Bucuresti",1,4,108.47,https://www.storia.ro/ro/oferta/dorobanti-apartament-4-camere-3-bai-mobilat-utilat-premium-bl-2012-IDFUvi,2025-12-27T16:43:53,19
mitropolie-unirii-apartament-3-camere-bloc-2009-IDFUvh,Mitropolie Unirii Apartament 3 Camere Bloc 2009,230 000 €,"Centrul Civic, Sectorul 4, Bucuresti",4,3,80.44,https://www.storia.ro/ro/oferta/mitropolie-unirii-apartament-3-camere-bloc-2009-IDFUvh,2025-12-27T16:43:53,19
garsoniera-parter-piata-victoriei-IDFUwu,Garsoniera Parter - Piata Victoriei,72 000 €,"Strada Muntii Tatra, Gara de Nord, Sectorul 1, Bucuresti",1,2,30.0,https://www.storia.ro/ro/oferta/garsoniera-parter-piata-victoriei-IDFUwu,2025-12-27T16:43:56,19
apartament-3-camere-decomandat-zona-petre-ispirescu-IDFmaU,Apartament 3 Camere Decomandat – Zona Petre Ispirescu,94 500 €,"Calea Rahovei, Rahova, Sectorul 5, Bucuresti",5,3,67.0,https://www.storia.ro/ro/oferta/apartament-3-camere-decomandat-zona-petre-ispirescu-IDFmaU,2025-12-27T16:43:56,19
garsonier-decomandat-calea-rahovei-liceul-bolintineanu-IDFJ1K,Garsonieră decomandată – Calea Rahovei / Liceul Bolintineanu,59 000 €,"Calea Rahovei, Rahova, Sectorul 5, Bucuresti",5,2,33.0,https://www.storia.ro/ro/oferta/garsonier-decomandat-calea-rahovei-liceul-bolintineanu-IDFJ1K,2025-12-27T16:43:59,19
apt-3-cam-decomandat-2-balcoane-77mp-intersectie-d-na-ghica-nr-7-IDFJRB,Apt 3 cam decomandat 2 balcoane 77mp - Intersectie D-na Ghica nr 7,120 000 €,"Strada Doamna Ghica, Tei, Sectorul 2, Bucuresti",2,3,77.0,https://www.storia.ro/ro/oferta/apt-3-cam-decomandat-2-balcoane-77mp-intersectie-d-na-ghica-nr-7-IDFJRB,2025-12-27T16:43:59,19
3-camere-finalizare-rapida-700-metri-pana-la-metrou-n-teclu-IDFQVT,3 camere finalizare rapida 700 metri pana la Metrou N. Teclu,115 000 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,3,87.53,https://www.storia.ro/ro/oferta/3-camere-finalizare-rapida-700-metri-pana-la-metrou-n-teclu-IDFQVT,2025-12-27T16:43:59,19
2-camere-decomandat-parcare-bonus-oferta-lansare-proiect-pallady-IDFSju,2 camere decomandat -parcare bonus oferta lansare proiect Pallady,71 900 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,59.9,https://www.storia.ro/ro/oferta/2-camere-decomandat-parcare-bonus-oferta-lansare-proiect-pallady-IDFSju,2025-12-27T16:43:59,19
vision-residence-brancoveanu-2-IDDrwu,Vision Residence Brancoveanu 2,de la 1350 €/m²,"IMGB, Sectorul 4, Bucuresti",4,3,65.1,https://www.storia.ro/ro/oferta/vision-residence-brancoveanu-2-IDDrwu,2025-12-27T16:43:59,19
soglad-residence-IDEgW6,SoGlad Residence,de la 1800 €/m²,"Progresul, Sectorul 4, Bucuresti",4,2,120.7,https://www.storia.ro/ro/oferta/soglad-residence-IDEgW6,2025-12-27T16:43:59,19
apartament-decomandat-in-bloc-nou-2-camere-brancoveanu-grand-arena-IDEheJ,"Apartament decomandat in bloc nou - 2 camere, Brancoveanu, Grand Arena",89 747 €,"IMGB, Sectorul 4, Bucuresti",4,2,53.2,https://www.storia.ro/ro/oferta/apartament-decomandat-in-bloc-nou-2-camere-brancoveanu-grand-arena-IDEheJ,2025-12-27T16:43:59,19
apartament-cu-2-camere-decomandat-bloc-nou-zona-grand-arena-mall-IDDGSe,"Apartament cu 2 camere, decomandat, bloc nou, zona Grand Arena Mall",94 650 €,"IMGB, Sectorul 4, Bucuresti",4,2,63.26,https://www.storia.ro/ro/oferta/apartament-cu-2-camere-decomandat-bloc-nou-zona-grand-arena-mall-IDDGSe,2025-12-27T16:44:00,19
vienna-parkside-residence-metalurgiei-park-faza-2-IDBHSz,Vienna Parkside Residence – Metalurgiei Park Faza 2,de la 1650 €/m²,"Aparatorii Patriei, Sectorul 4, Bucuresti",4,3,97.87,https://www.storia.ro/ro/oferta/vienna-parkside-residence-metalurgiei-park-faza-2-IDBHSz,2025-12-27T16:44:00,19
apartament-2-camere-IDDr5W,Apartament 2 camere,184 500 €,"Pipera, Sectorul 2, Bucuresti",2,2,58.5,https://www.storia.ro/ro/oferta/apartament-2-camere-IDDr5W,2025-12-27T16:44:00,19
garsonier-ansamblul-icon-studios-zona-moilor-IDFzCq,Garsonieră - ansamblul ICON Studios - zona Moșilor,103 257 €,"Strada Vaselor, Mosilor, Sectorul 2, Bucuresti",2,2,26.72,https://www.storia.ro/ro/oferta/garsonier-ansamblul-icon-studios-zona-moilor-IDFzCq,2025-12-27T16:44:03,19
apartament-deosebit-4-camere-terasa-117-mp-bloc-nou-rahova-sect-5-IDFLIE,"Apartament deosebit - 4 camere, terasa 117 mp, bloc nou, Rahova,Sect 5",192 900 €,"Rahova, Sectorul 5, Bucuresti",5,4,222.32,https://www.storia.ro/ro/oferta/apartament-deosebit-4-camere-terasa-117-mp-bloc-nou-rahova-sect-5-IDFLIE,2025-12-27T16:44:03,19
titan-5-camere-tip-duplex-190-mp-la-8-minute-metrou-n-teclu-IDFUv0,Titan 5 camere tip duplex 190 mp la 8 minute metrou N.Teclu,234 500 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,5,189.41,https://www.storia.ro/ro/oferta/titan-5-camere-tip-duplex-190-mp-la-8-minute-metrou-n-teclu-IDFUv0,2025-12-27T16:44:03,19
titan-2-camere-decomandat-81-mp-la-8-minute-metrou-n-teclu-IDFUwY,Titan 2 camere decomandat 81 mp la 8 minute metrou N.Teclu,107 000 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,80.75,https://www.storia.ro/ro/oferta/titan-2-camere-decomandat-81-mp-la-8-minute-metrou-n-teclu-IDFUwY,2025-12-27T16:44:03,19
titan-5-camere-tip-duplex-215-mp-la-8-minute-metrou-n-teclu-IDFUwU,Titan 5 camere tip duplex 215 mp la 8 minute metrou N.Teclu,290 000 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,5,215.69,https://www.storia.ro/ro/oferta/titan-5-camere-tip-duplex-215-mp-la-8-minute-metrou-n-teclu-IDFUwU,2025-12-27T16:44:03,19
titan-4-camere-tip-duplex-143-mp-la-5-minute-metrou-n-teclu-IDFUwT,Titan 4 camere tip duplex 143 mp la 5 minute metrou N.Teclu,176 500 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,4,142.96,https://www.storia.ro/ro/oferta/titan-4-camere-tip-duplex-143-mp-la-5-minute-metrou-n-teclu-IDFUwT,2025-12-27T16:44:03,19
garsoniera-drumul-taberei-valea-oltului-IDFUwR,Garsoniera Drumul Taberei Valea Oltului,55 000 €,"Strada Valea Oltului, Drumul Taberei, Sectorul 6, Bucuresti",6,4,32.0,https://www.storia.ro/ro/oferta/garsoniera-drumul-taberei-valea-oltului-IDFUwR,2025-12-27T16:44:07,19
garsoniera-drumul-taberei-valea-oltului-IDFUwS,Garsoniera Drumul Taberei Valea Oltului,55 000 €,"Strada Valea Oltului, Drumul Taberei, Sectorul 6, Bucuresti",6,2,32.0,https://www.storia.ro/ro/oferta/garsoniera-drumul-taberei-valea-oltului-IDFUwS,2025-12-27T16:44:10,19
apartament-2-camere-metrou-eroii-revoluiei-loc-parcare-reabilitat-IDCrJk,"Apartament 2 camere metrou Eroii Revoluției, loc parcare, reabilitat",79 990 €,"Berceni, Sectorul 4, Bucuresti",4,2,47.0,https://www.storia.ro/ro/oferta/apartament-2-camere-metrou-eroii-revoluiei-loc-parcare-reabilitat-IDCrJk,2025-12-27T16:44:10,19
vanzare-apartament-rezervelor-70-wellness-IDFUwk,Vanzare apartament Rezervelor 70 Wellness,71 000 €,,,2,48.0,https://www.storia.ro/ro/oferta/vanzare-apartament-rezervelor-70-wellness-IDFUwk,2025-12-27T16:44:13,19
apartament-2-camere-floreasca-vi-180-IDFUwh,Apartament 2 Camere Floreasca VI 180,104 900 €,"Floreasca, Sectorul 2, Bucuresti",2,2,55.0,https://www.storia.ro/ro/oferta/apartament-2-camere-floreasca-vi-180-IDFUwh,2025-12-27T16:44:13,19
apartament-2-camere-ikea-pallady-vi-179-IDFUw6,Apartament 2 Camere Ikea Pallady VI 179,139 900 €,"Bulevardul Theodor Pallady, Theodor Pallady, Sectorul 3, Bucuresti",3,2,75.0,https://www.storia.ro/ro/oferta/apartament-2-camere-ikea-pallady-vi-179-IDFUw6,2025-12-27T16:44:13,19
apartament-40-m-bucuresti-judet-sectorul-1-IDFNnz,"Apartament, 40 m²,",71 000 €,"Calea Dorobantilor, Dorobanti, Sectorul 1, Bucuresti",1,2,40.0,https://www.storia.ro/ro/oferta/apartament-40-m-bucuresti-judet-sectorul-1-IDFNnz,2025-12-27T16:44:13,19
apartament-2-camere-timpuri-noi-tip-studio-cu-bucatarie-separata-IDFUui,Apartament 2 camere Timpuri Noi tip Studio cu bucatarie separata,169 000 €,"Vitan, Sectorul 3, Bucuresti",3,2,53.0,https://www.storia.ro/ro/oferta/apartament-2-camere-timpuri-noi-tip-studio-cu-bucatarie-separata-IDFUui,2025-12-27T16:44:13,19
vanzare-apartament-70mp-utili-bd-ferdinand-bloc-2012-stradal-e-IDFUu7,Vanzare apartament 70mp utili | Bd Ferdinand | bloc 2012 | stradal | e,319 900 €,"Iancului, Sectorul 2, Bucuresti",2,2,70.0,https://www.storia.ro/ro/oferta/vanzare-apartament-70mp-utili-bd-ferdinand-bloc-2012-stradal-e-IDFUu7,2025-12-27T16:44:13,19
apartament-3-camere-decomandat-88mp-utili-soseaua-oltenitei-lidl-IDD8sQ,Apartament 3 camere decomandat/88mp utili/Soseaua Oltenitei-Lidl,144 500 €,,,3,88.03,https://www.storia.ro/ro/oferta/apartament-3-camere-decomandat-88mp-utili-soseaua-oltenitei-lidl-IDD8sQ,2025-12-27T16:44:17,19
apartament-2-camere-prima-vista-fab-de-glucoza-loc-de-parcare-inclus-IDFK1K,"Apartament 2 camere Prima Vista, Fab de Glucoza-Loc de parcare inclus",240 000 €,"Soseaua Fabrica de Glucoza, Pipera, Sectorul 2, Bucuresti",2,2,72640.0,https://www.storia.ro/ro/oferta/apartament-2-camere-prima-vista-fab-de-glucoza-loc-de-parcare-inclus-IDFK1K,2025-12-27T16:44:17,19
theodor-pallady-sector-3-apartament-decomandat-2-camere-IDFKHS,Theodor Pallady Sector 3 Apartament Decomandat 2 camere,83 000 €,Theodor Pallady Sector 3 Apartament Decomandat 2 camere,3,2,61.51,https://www.storia.ro/ro/oferta/theodor-pallady-sector-3-apartament-decomandat-2-camere-IDFKHS,2025-12-27T16:44:17,19
2-camere-parcare-inclusa-proiect-nou-pallady-IDFUtN,2 camere -parcare inclusa -proiect nou -Pallady,70 394 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,44.77,https://www.storia.ro/ro/oferta/2-camere-parcare-inclusa-proiect-nou-pallady-IDFUtN,2025-12-27T16:44:17,19
